               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  24,            0.056786,            0.012693,           0.0054721,             0.32681,             0.38828,             0.29675,            0.098579,            0.070315,           0.0098492,           0.0087102,           0.0063427,           0.0063427,            0.027439
                  25,            0.058714,              0.0124,           0.0039618,             0.37017,             0.37314,             0.24607,            0.063148,              0.0752,           0.0081688,           0.0019004,           0.0065887,           0.0065887,            0.025164
                  26,            0.056048,            0.012126,            0.004467,             0.32499,             0.40659,             0.26601,             0.05909,            0.069309,             0.01292,           0.0010718,           0.0068338,           0.0068338,            0.022887
                  27,             0.05556,            0.012349,           0.0029736,             0.31704,             0.48754,             0.28632,             0.08291,            0.073454,           0.0082232,            0.003553,           0.0070779,           0.0070779,             0.02061
                  28,             0.05858,            0.012671,             0.00327,             0.53017,             0.73672,             0.52299,             0.15112,            0.066483,            0.010138,             0.00088,           0.0073209,           0.0073209,            0.018331
                  29,             0.05816,            0.012262,           0.0033929,             0.44436,             0.47022,             0.37688,            0.099088,            0.086958,           0.0082764,          0.00096523,           0.0075629,           0.0075629,            0.016052
                  30,            0.056008,            0.012248,           0.0034061,             0.70347,             0.67418,             0.67724,              0.2531,            0.059323,            0.010075,           0.0034511,           0.0078038,           0.0078038,            0.013771
                  31,            0.056077,            0.012604,           0.0027705,             0.58264,             0.77373,             0.72729,             0.29277,            0.056892,           0.0095296,          0.00093476,           0.0080436,           0.0080436,             0.01149
                  32,            0.055061,             0.01213,           0.0026037,             0.39955,             0.57349,             0.38958,             0.16629,            0.071802,           0.0081148,            0.019961,           0.0082822,           0.0082822,           0.0092068
                  33,            0.053556,            0.011771,           0.0033975,             0.61111,             0.70177,             0.54895,             0.18022,            0.061244,           0.0079258,           0.0051475,           0.0083608,           0.0083608,           0.0083608
                  34,            0.052746,            0.011555,           0.0019108,             0.37908,             0.57784,             0.29441,            0.077589,            0.070124,           0.0093664,            0.025715,           0.0083608,           0.0083608,           0.0083608
                  35,            0.054809,            0.011664,           0.0037748,             0.26733,             0.52541,             0.20305,            0.039122,             0.08094,            0.010578,           0.0050048,           0.0083469,           0.0083469,           0.0083469
                  36,            0.053571,            0.012191,           0.0034814,             0.74995,             0.84124,             0.75559,             0.27221,            0.057583,           0.0081212,          0.00082447,           0.0083325,           0.0083325,           0.0083325
                  37,            0.053555,            0.011717,           0.0036058,             0.61503,             0.64057,             0.52912,             0.13656,            0.062982,           0.0083713,           0.0011676,           0.0083178,           0.0083178,           0.0083178
                  38,            0.054043,            0.012078,           0.0031369,             0.54021,             0.71223,             0.53853,             0.15676,            0.065746,           0.0083692,            0.005363,           0.0083026,           0.0083026,           0.0083026
                  39,            0.052694,            0.011133,           0.0026043,             0.39706,              0.5348,             0.28805,            0.056984,            0.071381,           0.0092142,             0.02057,           0.0082871,           0.0082871,           0.0082871
                  40,            0.054144,            0.011547,           0.0027781,             0.86575,             0.62865,             0.71938,             0.27516,            0.081064,            0.016204,            0.059979,           0.0082711,           0.0082711,           0.0082711
                  41,            0.054806,            0.011844,           0.0031966,             0.33695,             0.60646,             0.26978,            0.093529,            0.066282,           0.0096445,            0.058935,           0.0082548,           0.0082548,           0.0082548
                  42,            0.054629,            0.012156,           0.0024563,              0.6328,             0.78712,             0.69802,             0.26086,            0.057441,           0.0083102,           0.0063563,           0.0082381,           0.0082381,           0.0082381
                  43,            0.051657,             0.01216,           0.0026972,              0.5754,             0.70643,             0.52158,             0.14186,            0.057382,           0.0081367,           0.0061949,            0.008221,            0.008221,            0.008221
                  44,            0.049872,            0.011578,           0.0025981,             0.16395,             0.32555,             0.12216,            0.028825,            0.076765,           0.0095996,            0.019763,           0.0082036,           0.0082036,           0.0082036
                  45,            0.052574,            0.011356,           0.0025449,             0.77964,             0.80311,             0.72704,             0.27479,            0.051808,            0.010025,          0.00052167,           0.0081857,           0.0081857,           0.0081857
                  46,            0.053156,            0.012487,           0.0020209,             0.68373,             0.73138,             0.74749,              0.2346,             0.05568,           0.0078816,          0.00034535,           0.0081674,           0.0081674,           0.0081674
                  47,            0.050285,            0.011603,           0.0017586,             0.42792,             0.49267,             0.26207,            0.060245,              0.0698,           0.0082854,           0.0021789,           0.0081488,           0.0081488,           0.0081488
                  48,            0.049243,             0.01153,            0.001128,             0.84631,             0.88462,             0.81998,             0.34972,            0.045497,            0.007626,          0.00052321,           0.0081298,           0.0081298,           0.0081298
                  49,            0.049222,            0.010944,           0.0018418,             0.91395,             0.86985,             0.90953,             0.37724,            0.047098,           0.0080929,           0.0033293,           0.0081105,           0.0081105,           0.0081105
                  50,            0.050111,             0.01142,           0.0022643,             0.75389,             0.75046,             0.68241,             0.19276,            0.054701,           0.0079568,           0.0019621,           0.0080907,           0.0080907,           0.0080907
                  51,             0.05072,            0.011005,           0.0014865,             0.75744,              0.8168,             0.79151,             0.36343,            0.057588,           0.0079887,            0.002398,           0.0080706,           0.0080706,           0.0080706
                  52,            0.047984,            0.011194,           0.0015209,             0.82066,             0.79373,             0.81583,              0.3332,            0.046895,           0.0091837,           0.0038989,           0.0080501,           0.0080501,           0.0080501
                  53,            0.048853,              0.0116,           0.0021489,             0.87395,             0.82692,             0.81785,             0.33752,            0.053143,           0.0079768,          0.00027629,           0.0080293,           0.0080293,           0.0080293
                  54,            0.050011,            0.010897,           0.0030345,               0.763,             0.78793,              0.7323,             0.34485,            0.051521,           0.0079808,           0.0044877,           0.0080081,           0.0080081,           0.0080081
                  55,            0.049176,            0.011698,           0.0047052,             0.57606,              0.7152,             0.54475,             0.24118,             0.06204,           0.0075862,            0.016035,           0.0079865,           0.0079865,           0.0079865
                  56,            0.050084,            0.011907,           0.0026848,             0.59974,             0.84542,             0.64462,             0.22282,            0.051139,           0.0076574,          0.00029068,           0.0079646,           0.0079646,           0.0079646
                  57,            0.048597,            0.011269,           0.0020891,             0.64766,             0.69712,             0.72128,             0.31715,             0.05542,           0.0075781,            0.008379,           0.0079423,           0.0079423,           0.0079423
                  58,            0.049929,            0.011167,           0.0017154,             0.76169,             0.78388,             0.76905,             0.30885,            0.050725,           0.0072123,           0.0017233,           0.0079196,           0.0079196,           0.0079196
                  59,            0.046911,            0.010791,           0.0015127,             0.63519,             0.67376,             0.57509,             0.17541,            0.064602,           0.0082714,           0.0005142,           0.0078966,           0.0078966,           0.0078966
                  60,            0.048709,            0.011151,           0.0014629,              0.8946,             0.79242,              0.8202,             0.30131,            0.054857,           0.0076188,          0.00060448,           0.0078733,           0.0078733,           0.0078733
                  61,            0.048959,            0.011017,           0.0015408,             0.85014,             0.86065,             0.85731,             0.32076,             0.05047,           0.0091529,          0.00064353,           0.0078496,           0.0078496,           0.0078496
                  62,            0.048859,            0.010964,           0.0022451,             0.81793,             0.74176,              0.7139,             0.32788,            0.051527,           0.0080746,            0.001061,           0.0078256,           0.0078256,           0.0078256
                  63,            0.048762,            0.010948,           0.0024397,             0.74214,             0.76923,             0.70075,             0.29601,            0.061839,           0.0079608,           0.0034733,           0.0078012,           0.0078012,           0.0078012
                  64,            0.047037,            0.011476,           0.0033856,              0.6201,             0.63622,             0.53301,             0.17155,            0.055279,           0.0080655,          0.00043129,           0.0077765,           0.0077765,           0.0077765
                  65,            0.046813,            0.011553,           0.0025811,             0.64403,             0.70756,             0.60731,              0.1742,            0.064262,           0.0080034,           0.0052523,           0.0077514,           0.0077514,           0.0077514
                  66,            0.048565,            0.011536,           0.0024076,              0.6565,             0.78188,             0.70906,             0.25326,            0.050438,           0.0083457,           0.0069067,            0.007726,            0.007726,            0.007726
                  67,            0.047547,            0.011096,           0.0024205,             0.64998,             0.65363,             0.55557,             0.14693,            0.066241,           0.0074922,           0.0078326,           0.0077003,           0.0077003,           0.0077003
                  68,            0.048059,             0.01089,           0.0020745,              0.8367,             0.84074,             0.84497,             0.35694,            0.045907,            0.008503,           0.0013498,           0.0076743,           0.0076743,           0.0076743
                  69,            0.046699,             0.01136,           0.0013913,             0.86779,             0.88942,             0.88793,             0.37709,            0.048657,            0.008794,           0.0008043,           0.0076479,           0.0076479,           0.0076479
                  70,            0.047437,            0.010896,           0.0012684,             0.79727,             0.81106,             0.75466,             0.26464,            0.054852,           0.0081416,           0.0012373,           0.0076212,           0.0076212,           0.0076212
                  71,            0.049194,            0.010894,           0.0015467,             0.77396,             0.87363,             0.86664,             0.44478,            0.046714,           0.0071978,          0.00063512,           0.0075942,           0.0075942,           0.0075942
                  72,            0.048653,            0.011001,           0.0014544,             0.82262,             0.80815,             0.82109,             0.26152,            0.046926,           0.0082712,           0.0024196,           0.0075669,           0.0075669,           0.0075669
                  73,            0.048328,            0.010742,           0.0016176,             0.77742,             0.86058,             0.76916,             0.37046,             0.05481,           0.0080945,           0.0032675,           0.0075393,           0.0075393,           0.0075393
                  74,            0.046906,            0.010558,           0.0011309,             0.73052,             0.79151,             0.74007,             0.30695,             0.05464,            0.007784,          0.00024251,           0.0075113,           0.0075113,           0.0075113
                  75,            0.045757,            0.010393,           0.0011643,             0.81488,              0.8125,             0.77911,             0.38238,            0.049234,            0.007369,           0.0010037,           0.0074831,           0.0074831,           0.0074831
                  76,            0.047283,            0.010694,           0.0015301,             0.80387,             0.85573,              0.8017,             0.37169,            0.047555,           0.0070387,          0.00049775,           0.0074545,           0.0074545,           0.0074545
                  77,            0.046636,            0.010382,            0.001228,             0.85723,             0.88462,             0.84218,             0.39392,            0.047253,           0.0071545,           0.0033776,           0.0074256,           0.0074256,           0.0074256
                  78,            0.045494,             0.01074,            0.001329,              0.8754,             0.86447,             0.87366,             0.38913,            0.044416,           0.0075328,           0.0025486,           0.0073965,           0.0073965,           0.0073965
                  79,            0.046002,            0.010234,           0.0012504,             0.90891,             0.86058,             0.90429,             0.44958,            0.045096,           0.0077314,           0.0013898,            0.007367,            0.007367,            0.007367
                  80,            0.045026,            0.010335,            0.001128,              0.8256,              0.8588,             0.80617,             0.36907,            0.046653,           0.0083777,          0.00086373,           0.0073373,           0.0073373,           0.0073373
                  81,            0.047312,            0.010957,           0.0013897,             0.77072,             0.79853,             0.69666,             0.20291,            0.055262,           0.0071666,          0.00026464,           0.0073073,           0.0073073,           0.0073073
                  82,            0.045142,            0.011005,           0.0014802,             0.91736,             0.84557,             0.87061,             0.34205,            0.047066,           0.0075364,           0.0038712,            0.007277,            0.007277,            0.007277
                  83,            0.046612,            0.010821,           0.0016637,             0.86748,             0.89422,             0.87986,             0.43479,            0.043121,           0.0071195,          0.00035745,           0.0072464,           0.0072464,           0.0072464
                  84,            0.044944,             0.01074,           0.0011367,             0.81069,             0.86058,             0.79162,             0.34464,            0.048769,           0.0078875,          0.00052278,           0.0072155,           0.0072155,           0.0072155
                  85,            0.047455,              0.0111,           0.0013299,             0.80126,             0.79258,             0.85368,             0.37381,            0.046602,           0.0083522,          0.00027761,           0.0071844,           0.0071844,           0.0071844
                  86,            0.045425,            0.010776,           0.0012437,             0.88114,             0.85577,             0.88511,             0.42645,            0.044674,           0.0080643,          0.00042987,           0.0071529,           0.0071529,           0.0071529
                  87,            0.045191,            0.010795,           0.0019224,             0.67806,             0.64958,             0.56546,             0.15296,            0.063074,           0.0074528,           0.0039499,           0.0071213,           0.0071213,           0.0071213
                  88,            0.047185,            0.011255,           0.0040951,             0.74189,             0.80288,             0.76285,             0.35608,            0.054464,           0.0070644,          0.00017994,           0.0070893,           0.0070893,           0.0070893
                  89,            0.047901,            0.011765,           0.0038842,             0.53693,             0.69226,             0.51151,             0.26772,            0.061773,            0.014589,           0.0072202,           0.0070571,           0.0070571,           0.0070571
                  90,            0.046685,              0.0111,           0.0030095,             0.86261,             0.75815,             0.82245,             0.36988,            0.052073,           0.0079692,           0.0052646,           0.0070246,           0.0070246,           0.0070246
                  91,            0.045757,            0.011062,            0.002257,             0.83435,             0.84615,             0.88174,             0.41738,            0.047831,           0.0078284,           0.0016511,           0.0069919,           0.0069919,           0.0069919
                  92,            0.046739,            0.011039,           0.0014504,             0.67996,             0.88534,             0.76548,             0.30684,            0.045282,            0.007526,           0.0054627,           0.0069589,           0.0069589,           0.0069589
                  93,            0.045325,            0.010244,           0.0017837,             0.75007,             0.80289,             0.75695,             0.22597,            0.053083,           0.0082132,           0.0015592,           0.0069257,           0.0069257,           0.0069257
                  94,            0.044746,            0.010448,           0.0014425,             0.71604,             0.86058,             0.76735,             0.29621,            0.050338,           0.0079959,           0.0016354,           0.0068923,           0.0068923,           0.0068923
                  95,            0.045634,            0.010543,           0.0015275,             0.72773,             0.74998,             0.71025,             0.28999,            0.053514,           0.0077987,           0.0064567,           0.0068586,           0.0068586,           0.0068586
                  96,            0.045351,            0.010258,           0.0021182,             0.80604,             0.83651,              0.7767,             0.25675,            0.053451,           0.0076724,          0.00052646,           0.0068246,           0.0068246,           0.0068246
                  97,            0.044969,             0.01086,           0.0025115,             0.74474,             0.79396,             0.76302,             0.25348,            0.047241,           0.0072933,           0.0023627,           0.0067905,           0.0067905,           0.0067905
                  98,             0.04697,            0.011138,           0.0028579,             0.53064,             0.83654,             0.53775,             0.22498,            0.049402,           0.0080098,              0.0217,           0.0067561,           0.0067561,           0.0067561
                  99,              0.0461,            0.010992,           0.0028967,             0.70129,             0.82712,             0.70229,             0.23901,            0.059744,           0.0077775,           0.0049802,           0.0067215,           0.0067215,           0.0067215
                 100,            0.045133,             0.01069,           0.0019912,             0.89628,             0.87019,             0.89487,             0.37818,            0.045858,            0.007584,          0.00088036,           0.0066866,           0.0066866,           0.0066866
                 101,            0.045143,            0.010629,           0.0019285,              0.8571,             0.83085,             0.81603,             0.38502,            0.045367,           0.0075564,          0.00069162,           0.0066516,           0.0066516,           0.0066516
                 102,            0.044617,            0.010365,          0.00097316,             0.85802,             0.86044,             0.85689,             0.39681,            0.045665,           0.0076778,           0.0030186,           0.0066163,           0.0066163,           0.0066163
                 103,            0.044163,            0.010495,            0.001052,             0.87877,             0.88942,             0.87377,             0.42707,            0.042742,           0.0075116,           0.0039211,           0.0065808,           0.0065808,           0.0065808
                 104,            0.044045,            0.010756,           0.0010421,             0.78344,             0.82234,             0.77806,              0.2749,            0.056173,           0.0073884,           0.0033673,           0.0065452,           0.0065452,           0.0065452
                 105,            0.044522,            0.010124,           0.0011811,             0.85695,             0.87019,             0.84756,             0.45061,            0.043786,           0.0073394,          0.00022086,           0.0065093,           0.0065093,           0.0065093
                 106,            0.043343,            0.010347,           0.0013277,             0.88559,             0.89904,             0.90289,             0.45572,            0.043799,           0.0073475,            0.000577,           0.0064732,           0.0064732,           0.0064732
                 107,            0.044496,             0.01015,            0.001212,             0.90339,             0.84615,             0.87076,             0.44069,              0.0456,           0.0074073,          0.00066881,           0.0064369,           0.0064369,           0.0064369
                 108,            0.041931,           0.0099974,           0.0017794,             0.69047,             0.68384,             0.59608,             0.14468,            0.055806,           0.0086417,           0.0010501,           0.0064005,           0.0064005,           0.0064005
                 109,            0.043607,              0.0105,           0.0012387,              0.8624,             0.89423,             0.88744,             0.41767,            0.044361,           0.0073034,          0.00055566,           0.0063638,           0.0063638,           0.0063638
                 110,            0.042855,            0.010872,           0.0011309,             0.88448,             0.85399,             0.87794,             0.30551,             0.04398,           0.0071039,          0.00021866,            0.006327,            0.006327,            0.006327
                 111,            0.042892,             0.01042,           0.0016685,             0.85714,             0.90856,             0.86743,             0.47074,            0.040056,            0.007681,          0.00064178,             0.00629,             0.00629,             0.00629
                 112,            0.043271,            0.010809,           0.0017513,             0.86137,             0.90346,             0.87169,             0.34452,            0.046365,           0.0072632,          0.00026389,           0.0062528,           0.0062528,           0.0062528
                 113,            0.042773,            0.010468,           0.0011465,             0.89715,             0.88935,             0.87904,             0.36805,             0.04455,           0.0070791,          0.00016378,           0.0062155,           0.0062155,           0.0062155
                 114,            0.044026,            0.010351,           0.0013114,             0.84777,             0.86505,             0.88415,             0.44036,            0.041937,           0.0073554,           0.0022606,            0.006178,            0.006178,            0.006178
                 115,             0.04381,            0.010568,           0.0011785,              0.7818,             0.84144,             0.80421,             0.37825,            0.050314,           0.0073783,            0.002325,           0.0061403,           0.0061403,           0.0061403
                 116,            0.043729,            0.010132,           0.0013499,             0.87657,             0.88398,             0.85716,              0.3675,            0.047637,           0.0073482,          0.00058678,           0.0061025,           0.0061025,           0.0061025
                 117,            0.042906,            0.010289,           0.0022285,             0.80978,               0.856,             0.84841,             0.37619,            0.043536,           0.0076217,          0.00069279,           0.0060645,           0.0060645,           0.0060645
                 118,            0.043825,            0.010461,           0.0016072,             0.81418,             0.84615,             0.84955,             0.39851,            0.045698,           0.0069148,          0.00026006,           0.0060264,           0.0060264,           0.0060264
                 119,            0.044103,            0.010507,           0.0012324,             0.85695,             0.91827,             0.90464,             0.43478,            0.044869,            0.007231,          0.00036512,           0.0059881,           0.0059881,           0.0059881
                 120,            0.044494,             0.01044,           0.0017728,              0.8257,             0.86999,               0.834,             0.33912,            0.041938,           0.0081617,          0.00053288,           0.0059497,           0.0059497,           0.0059497
                 121,            0.043296,            0.010668,          0.00096691,             0.81662,              0.7603,             0.70461,             0.19955,            0.052704,           0.0078253,          0.00098074,           0.0059112,           0.0059112,           0.0059112
                 122,            0.042046,           0.0099633,           0.0010082,             0.81943,             0.83219,             0.78116,             0.21965,            0.052645,           0.0071354,           0.0014682,           0.0058725,           0.0058725,           0.0058725
                 123,            0.042748,            0.010029,           0.0011236,              0.6196,             0.65522,             0.49261,            0.098855,            0.063288,            0.007091,          0.00086083,           0.0058337,           0.0058337,           0.0058337
                 124,            0.042989,           0.0098927,           0.0010117,             0.84857,             0.82194,             0.82108,             0.30435,            0.046797,           0.0077238,          0.00082615,           0.0057948,           0.0057948,           0.0057948
                 125,            0.041973,            0.010304,           0.0011976,             0.71346,             0.86058,             0.73264,             0.35841,            0.043312,           0.0073961,            0.020183,           0.0057557,           0.0057557,           0.0057557
                 126,            0.041927,            0.010599,           0.0024224,             0.87961,             0.88004,             0.83319,             0.40979,             0.04219,           0.0069595,          0.00051966,           0.0057166,           0.0057166,           0.0057166
                 127,            0.042693,            0.010427,           0.0023918,             0.79338,             0.80292,             0.70507,             0.25563,            0.049405,           0.0076881,           0.0005646,           0.0056773,           0.0056773,           0.0056773
                 128,            0.043669,             0.01034,           0.0014917,             0.93336,             0.86741,             0.89764,             0.48693,            0.042187,           0.0071159,          0.00014344,           0.0056379,           0.0056379,           0.0056379
                 129,             0.04346,            0.010136,           0.0013139,             0.89421,             0.85577,             0.86671,             0.44293,            0.042677,           0.0071644,            0.001136,           0.0055984,           0.0055984,           0.0055984
                 130,            0.041924,            0.010072,          0.00097124,              0.8763,             0.90865,             0.89688,             0.39224,            0.043043,           0.0067052,          0.00025021,           0.0055589,           0.0055589,           0.0055589
                 131,            0.042138,            0.010178,           0.0012701,             0.89164,             0.97115,             0.95959,             0.43268,            0.039067,            0.006882,          0.00028556,           0.0055192,           0.0055192,           0.0055192
                 132,             0.04212,            0.010226,           0.0012209,             0.91212,              0.8586,             0.89052,             0.44135,            0.041832,           0.0065205,           0.0002742,           0.0054794,           0.0054794,           0.0054794
                 133,            0.041927,            0.010215,           0.0011907,             0.93415,               0.875,              0.8937,             0.38828,            0.045607,           0.0065496,          0.00062609,           0.0054396,           0.0054396,           0.0054396
                 134,            0.041919,            0.009895,           0.0010977,             0.92464,             0.88462,              0.9078,             0.44751,            0.040089,           0.0070069,          0.00059791,           0.0053997,           0.0053997,           0.0053997
                 135,            0.041095,            0.010019,          0.00092128,             0.88057,             0.90385,             0.89882,             0.45182,            0.040823,            0.007524,          0.00029329,           0.0053597,           0.0053597,           0.0053597
                 136,            0.041697,            0.010011,           0.0009271,             0.87389,              0.8841,             0.89972,             0.46059,            0.043142,           0.0078386,          0.00052515,           0.0053196,           0.0053196,           0.0053196
                 137,            0.040832,            0.010211,          0.00085186,             0.89488,             0.94712,             0.93239,             0.50104,            0.043616,           0.0073246,            0.001662,           0.0052795,           0.0052795,           0.0052795
                 138,            0.039829,           0.0098555,          0.00079221,             0.90971,             0.90385,             0.88865,             0.33762,            0.040981,           0.0071372,           0.0026248,           0.0052393,           0.0052393,           0.0052393
                 139,            0.040594,           0.0097252,           0.0012655,             0.89955,             0.90865,             0.91547,              0.4474,            0.040964,           0.0071363,           0.0029326,           0.0051991,           0.0051991,           0.0051991
                 140,            0.040674,            0.010091,           0.0011152,             0.93755,             0.91346,             0.94176,             0.46544,            0.041312,           0.0066443,          0.00091718,           0.0051588,           0.0051588,           0.0051588
                 141,            0.041289,           0.0095823,          0.00064515,             0.84713,              0.9375,             0.88049,             0.43698,            0.042324,           0.0068772,          0.00014425,           0.0051184,           0.0051184,           0.0051184
                 142,            0.040304,           0.0096288,          0.00080365,             0.90352,             0.88934,             0.87034,               0.451,            0.041981,           0.0072151,          0.00012636,            0.005078,            0.005078,            0.005078
                 143,             0.03971,           0.0095397,           0.0008997,             0.84302,             0.85119,             0.80612,             0.31324,             0.04632,           0.0068004,          0.00014766,           0.0050376,           0.0050376,           0.0050376
                 144,            0.040319,           0.0097701,          0.00085904,              0.8954,             0.91346,             0.90821,             0.45551,            0.044619,           0.0066427,          0.00051944,           0.0049971,           0.0049971,           0.0049971
                 145,            0.041003,            0.010165,           0.0010233,             0.90303,             0.86058,             0.86675,             0.46821,            0.044599,           0.0079893,           0.0028699,           0.0049566,           0.0049566,           0.0049566
                 146,            0.041057,           0.0099191,           0.0010076,             0.89832,             0.93269,             0.93235,             0.47938,             0.04292,            0.006826,          0.00095464,           0.0049161,           0.0049161,           0.0049161
                 147,            0.041508,           0.0095988,          0.00071249,             0.93674,             0.88942,             0.93143,             0.50307,            0.043228,           0.0073924,          0.00037458,           0.0048755,           0.0048755,           0.0048755
                 148,            0.040307,           0.0097919,          0.00071697,             0.91745,             0.89423,             0.91958,             0.48288,            0.042644,           0.0068051,          0.00016269,           0.0048349,           0.0048349,           0.0048349
                 149,            0.039707,           0.0095983,           0.0015989,             0.79919,             0.81267,             0.71351,             0.24949,            0.047263,            0.007437,          0.00015435,           0.0047944,           0.0047944,           0.0047944
                 150,            0.041682,            0.010751,           0.0026568,             0.83403,             0.88942,             0.83918,             0.33812,            0.046478,           0.0079037,          0.00017192,           0.0047538,           0.0047538,           0.0047538
                 151,            0.040993,            0.010911,           0.0013583,             0.92678,             0.89883,             0.93925,             0.45676,            0.039647,           0.0071121,           0.0026711,           0.0047132,           0.0047132,           0.0047132
                 152,            0.040279,            0.010071,           0.0012705,             0.88666,             0.95624,             0.95449,              0.4362,            0.040632,           0.0069113,           0.0011838,           0.0046726,           0.0046726,           0.0046726
                 153,            0.040081,           0.0095938,            0.001093,             0.90632,             0.86058,             0.91988,             0.40083,            0.042519,           0.0071041,          0.00049642,            0.004632,            0.004632,            0.004632
                 154,            0.040675,           0.0095649,          0.00099847,             0.86766,             0.85075,             0.81064,             0.41672,            0.044658,           0.0069569,          0.00023051,           0.0045914,           0.0045914,           0.0045914
                 155,            0.041772,           0.0098123,             0.00105,             0.87302,             0.90846,             0.89058,             0.43531,            0.040717,           0.0073435,           0.0022291,           0.0045508,           0.0045508,           0.0045508
                 156,            0.041022,           0.0095485,          0.00075861,             0.88388,             0.92768,             0.90981,             0.43467,            0.041203,           0.0070202,          0.00026194,           0.0045103,           0.0045103,           0.0045103
                 157,            0.040048,           0.0098448,           0.0010217,             0.85414,             0.85577,              0.8129,             0.39168,            0.046747,           0.0077892,          0.00092731,           0.0044697,           0.0044697,           0.0044697
