               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.048741,            0.010128,           0.0036401,             0.65086,             0.72688,             0.59552,             0.17175,            0.035019,           0.0052775,          0.00022244,           0.0094205,           0.0094205,           0.0094205
                  51,            0.049175,            0.010353,           0.0038866,             0.24292,             0.21589,             0.13838,            0.041011,            0.039427,            0.011394,            0.015778,           0.0093971,           0.0093971,           0.0093971
                  52,            0.052513,             0.01052,           0.0066084,             0.18008,             0.31662,             0.14956,            0.036547,            0.043575,           0.0068128,           0.0070866,           0.0093733,           0.0093733,           0.0093733
                  53,            0.052672,           0.0097732,           0.0030927,             0.65691,             0.77953,               0.659,             0.21355,            0.036575,           0.0044134,          0.00056022,           0.0093491,           0.0093491,           0.0093491
                  54,            0.051656,            0.010069,           0.0031142,             0.71356,              0.6978,             0.74837,             0.31544,            0.030209,           0.0051452,           0.0021774,           0.0093245,           0.0093245,           0.0093245
                  55,            0.048441,           0.0094093,           0.0023302,             0.38877,             0.45444,             0.31734,            0.095674,            0.038713,           0.0045679,           0.0018921,           0.0092995,           0.0092995,           0.0092995
                  56,            0.049431,           0.0094964,           0.0025808,             0.69345,             0.53339,             0.59267,             0.18548,            0.033772,            0.004487,           0.0011105,            0.009274,            0.009274,            0.009274
                  57,            0.047555,           0.0096408,           0.0018731,             0.73375,             0.80815,              0.7423,             0.31271,            0.028925,           0.0043024,           0.0010847,           0.0092481,           0.0092481,           0.0092481
                  58,            0.048855,             0.00999,           0.0017781,             0.68592,             0.64515,             0.63775,             0.21891,            0.030106,           0.0044225,           0.0015036,           0.0092219,           0.0092219,           0.0092219
                  59,             0.04831,           0.0096563,           0.0014207,             0.70391,             0.53938,             0.57134,             0.18656,            0.034564,           0.0053674,           0.0022799,           0.0091952,           0.0091952,           0.0091952
                  60,            0.047568,           0.0094828,           0.0019405,              0.7894,             0.74565,             0.76209,               0.306,            0.029863,           0.0040843,           0.0010621,           0.0091681,           0.0091681,           0.0091681
                  61,            0.046745,           0.0095137,           0.0014961,             0.82247,             0.85119,             0.83151,             0.38826,            0.028082,           0.0041512,           0.0026046,           0.0091406,           0.0091406,           0.0091406
                  62,            0.047679,           0.0098075,           0.0025111,             0.72329,             0.85577,             0.77107,             0.32264,            0.032304,           0.0043372,          0.00049766,           0.0091127,           0.0091127,           0.0091127
                  63,            0.050719,            0.010318,            0.004558,             0.62885,             0.38759,             0.33286,              0.1094,            0.050667,            0.045246,           0.0019079,           0.0090844,           0.0090844,           0.0090844
                  64,            0.051829,            0.010465,           0.0027024,             0.53037,             0.52068,             0.43727,             0.11724,            0.042592,            0.054817,          0.00015024,           0.0090557,           0.0090557,           0.0090557
                  65,            0.048971,           0.0098752,           0.0022305,             0.74211,              0.7413,             0.73879,             0.26723,            0.031132,           0.0088146,          0.00028352,           0.0090266,           0.0090266,           0.0090266
                  66,            0.050648,            0.009706,           0.0019821,             0.78618,             0.84135,             0.83273,             0.39608,            0.027171,           0.0042641,           0.0014398,           0.0089972,           0.0089972,           0.0089972
                  67,             0.04745,           0.0095314,           0.0019081,             0.76904,             0.72751,             0.71826,             0.31135,            0.028017,           0.0044078,             0.00234,           0.0089673,           0.0089673,           0.0089673
                  68,            0.047997,           0.0095349,           0.0017576,             0.78109,             0.80334,             0.75682,              0.3238,             0.02515,            0.004336,           0.0019007,           0.0089371,           0.0089371,           0.0089371
                  69,            0.046869,            0.009186,           0.0014452,             0.79654,             0.87981,             0.85337,             0.37114,            0.027859,            0.004124,           0.0010526,           0.0089065,           0.0089065,           0.0089065
                  70,            0.047127,           0.0094881,           0.0025392,             0.55119,              0.7793,             0.67171,              0.2476,             0.02784,           0.0046814,          0.00059705,           0.0088755,           0.0088755,           0.0088755
                  71,            0.046739,           0.0095811,           0.0021615,             0.43682,             0.49794,             0.37361,            0.093631,            0.036397,           0.0046208,           0.0013431,           0.0088442,           0.0088442,           0.0088442
                  72,            0.045176,           0.0091591,           0.0017894,             0.82356,             0.78364,               0.864,             0.38282,            0.027155,           0.0042836,          0.00017579,           0.0088124,           0.0088124,           0.0088124
                  73,            0.045814,           0.0097222,           0.0019839,             0.79328,             0.78853,             0.80579,              0.3008,            0.028742,           0.0040587,          0.00056359,           0.0087804,           0.0087804,           0.0087804
                  74,            0.046289,           0.0097163,           0.0018073,             0.74999,             0.73191,             0.67775,             0.22231,            0.028688,           0.0042327,          0.00052003,           0.0087479,           0.0087479,           0.0087479
                  75,            0.047334,           0.0095218,           0.0022485,             0.78369,             0.88903,              0.8115,             0.33405,            0.027046,           0.0040556,          0.00051983,           0.0087151,           0.0087151,           0.0087151
                  76,            0.047263,           0.0098622,           0.0022077,             0.71501,             0.77908,             0.71312,             0.25289,            0.032285,           0.0044795,          0.00045404,            0.008682,            0.008682,            0.008682
                  77,            0.046435,           0.0092571,           0.0023015,             0.86318,             0.83173,             0.83706,             0.36842,            0.026608,           0.0040503,           0.0023076,           0.0086485,           0.0086485,           0.0086485
                  78,            0.047056,           0.0095044,            0.002044,             0.73451,             0.65957,             0.61329,             0.16399,            0.032719,           0.0045103,          0.00024884,           0.0086146,           0.0086146,           0.0086146
                  79,            0.045136,           0.0093225,           0.0020066,             0.74182,             0.69849,              0.6857,             0.19709,            0.026795,            0.004165,          0.00046545,           0.0085805,           0.0085805,           0.0085805
                  80,            0.047064,           0.0093998,           0.0020366,             0.75218,              0.7745,             0.70472,             0.19679,             0.02742,           0.0041365,          0.00067472,           0.0085459,           0.0085459,           0.0085459
                  81,            0.046555,           0.0092264,           0.0014536,             0.78438,             0.80198,             0.81109,             0.31363,            0.026515,            0.004369,          0.00061217,           0.0085111,           0.0085111,           0.0085111
                  82,            0.046251,           0.0094862,           0.0015869,             0.43827,              0.5071,             0.42528,             0.11864,            0.032399,            0.004833,           0.0062442,           0.0084759,           0.0084759,           0.0084759
                  83,            0.046446,            0.009186,           0.0019465,             0.77838,             0.72178,             0.77255,             0.27952,            0.026888,           0.0042262,           0.0014154,           0.0084404,           0.0084404,           0.0084404
                  84,            0.044372,           0.0091816,           0.0015799,             0.73382,             0.79831,             0.81951,             0.36024,            0.026512,           0.0042384,           0.0011243,           0.0084046,           0.0084046,           0.0084046
                  85,            0.043407,           0.0093405,           0.0019804,              0.8721,             0.87955,             0.86791,             0.39257,            0.026186,           0.0041013,          0.00024332,           0.0083684,           0.0083684,           0.0083684
                  86,            0.044645,           0.0095441,           0.0012577,             0.86035,             0.85586,              0.8527,             0.30886,            0.026066,           0.0041077,           0.0009761,           0.0083319,           0.0083319,           0.0083319
                  87,            0.044947,           0.0094201,           0.0014591,             0.83635,             0.88942,             0.89509,             0.38853,             0.02767,           0.0040722,           0.0012786,           0.0082952,           0.0082952,           0.0082952
                  88,            0.044413,           0.0090282,           0.0014961,             0.78514,             0.91369,             0.88032,             0.32863,            0.025437,           0.0041148,           0.0019765,           0.0082581,           0.0082581,           0.0082581
                  89,            0.044888,           0.0092303,           0.0009817,             0.45864,             0.68331,             0.53683,              0.2051,            0.029571,           0.0044693,           0.0040255,           0.0082207,           0.0082207,           0.0082207
                  90,            0.047672,           0.0094712,           0.0020117,             0.45156,             0.53136,              0.3505,             0.10721,             0.03365,           0.0094324,           0.0016472,            0.008183,            0.008183,            0.008183
                  91,            0.045157,           0.0093462,           0.0016736,             0.58298,             0.62729,             0.42096,              0.1479,            0.031125,           0.0056809,          0.00030331,            0.008145,            0.008145,            0.008145
                  92,            0.043432,           0.0091316,           0.0015923,             0.72639,             0.76038,             0.70292,             0.21869,            0.028948,           0.0046384,           0.0037491,           0.0081068,           0.0081068,           0.0081068
                  93,            0.044269,           0.0093527,           0.0013917,             0.61354,             0.67399,             0.51179,             0.15566,            0.029576,           0.0040714,            0.013641,           0.0080682,           0.0080682,           0.0080682
                  94,            0.044001,           0.0091434,           0.0010737,             0.64963,             0.68842,             0.57727,             0.24602,            0.032975,           0.0046651,           0.0014731,           0.0080294,           0.0080294,           0.0080294
                  95,            0.043482,           0.0091245,           0.0015414,             0.78724,             0.78869,             0.72904,             0.28969,            0.027518,           0.0044797,          0.00030176,           0.0079903,           0.0079903,           0.0079903
                  96,            0.043529,           0.0092218,           0.0023757,             0.79171,             0.84638,             0.77838,             0.31699,            0.026611,           0.0043263,           0.0001169,           0.0079509,           0.0079509,           0.0079509
                  97,             0.04361,           0.0086939,           0.0013706,             0.91915,             0.85092,             0.90858,             0.39482,            0.024875,           0.0041166,          0.00052834,           0.0079112,           0.0079112,           0.0079112
                  98,             0.04461,           0.0090979,           0.0019289,             0.88865,             0.85096,             0.88722,              0.3924,            0.025716,           0.0042531,          0.00066467,           0.0078713,           0.0078713,           0.0078713
                  99,            0.044766,           0.0095629,           0.0019946,             0.74864,             0.80293,             0.72462,             0.21226,            0.030901,           0.0042381,           0.0016316,           0.0078311,           0.0078311,           0.0078311
                 100,            0.045567,           0.0093103,           0.0028054,              0.8873,             0.85119,             0.84953,             0.34145,            0.027038,           0.0042107,          3.7492e-05,           0.0077907,           0.0077907,           0.0077907
                 101,             0.04568,           0.0090949,           0.0017135,              0.5558,             0.51134,             0.47149,             0.15746,            0.033682,            0.004612,          0.00084205,             0.00775,             0.00775,             0.00775
                 102,            0.044239,           0.0090702,           0.0012062,             0.33346,              0.3924,             0.30025,            0.083928,            0.037342,           0.0063878,            0.019776,           0.0077091,           0.0077091,           0.0077091
                 103,            0.043648,           0.0090329,           0.0014331,             0.80405,             0.87873,             0.86819,             0.27498,            0.026519,            0.003971,           0.0036502,           0.0076679,           0.0076679,           0.0076679
                 104,            0.044008,           0.0091009,           0.0011785,             0.87016,             0.86378,             0.87807,             0.42117,            0.025683,           0.0041079,           0.0099065,           0.0076265,           0.0076265,           0.0076265
                 105,            0.042982,           0.0089546,           0.0009793,              0.8988,             0.87019,             0.89533,             0.37254,            0.026613,           0.0039028,          0.00040029,           0.0075848,           0.0075848,           0.0075848
                 106,            0.043382,           0.0090094,            0.001385,             0.48642,             0.55517,             0.39053,             0.10318,            0.034319,           0.0045141,           0.0013489,            0.007543,            0.007543,            0.007543
                 107,            0.043717,           0.0088603,           0.0012018,             0.80554,             0.85577,             0.80601,             0.36047,            0.028478,           0.0037251,           0.0012776,           0.0075009,           0.0075009,           0.0075009
                 108,            0.044743,           0.0089466,            0.001602,              0.4456,             0.46932,             0.31995,            0.088892,            0.035962,           0.0047246,          0.00091363,           0.0074585,           0.0074585,           0.0074585
                 109,            0.045208,           0.0089367,           0.0013137,             0.87083,             0.90368,             0.91046,             0.41664,            0.026288,           0.0041788,           0.0011095,            0.007416,            0.007416,            0.007416
                 110,            0.044647,           0.0090257,           0.0027809,             0.70393,             0.70775,             0.61048,             0.19264,            0.030263,           0.0047999,          0.00019168,           0.0073733,           0.0073733,           0.0073733
                 111,            0.043714,           0.0087881,           0.0021324,             0.51105,             0.60714,              0.4911,             0.16333,            0.029375,           0.0045197,            0.019437,           0.0073303,           0.0073303,           0.0073303
                 112,            0.042604,           0.0090787,           0.0018259,             0.88028,             0.87981,               0.885,             0.40576,            0.027463,           0.0041898,          0.00079995,           0.0072872,           0.0072872,           0.0072872
                 113,            0.041873,           0.0089196,           0.0012484,             0.90905,             0.89352,             0.91483,             0.42148,            0.024755,           0.0039507,           0.0019156,           0.0072438,           0.0072438,           0.0072438
                 114,            0.044135,           0.0089786,           0.0010905,             0.88217,             0.87523,             0.87139,             0.35522,             0.02434,           0.0042187,          0.00012865,           0.0072003,           0.0072003,           0.0072003
                 115,            0.042524,           0.0090776,           0.0011645,             0.86864,             0.89423,             0.92143,             0.40645,            0.024629,           0.0040106,          0.00080363,           0.0071566,           0.0071566,           0.0071566
                 116,            0.042486,           0.0087081,           0.0010628,             0.91875,             0.85096,             0.89289,             0.44859,            0.023413,           0.0039558,          0.00080511,           0.0071127,           0.0071127,           0.0071127
                 117,            0.041058,           0.0085984,           0.0011715,             0.90936,             0.88364,             0.92064,             0.46012,            0.025352,           0.0038543,           0.0014141,           0.0070686,           0.0070686,           0.0070686
                 118,            0.041932,           0.0084566,           0.0014169,             0.66714,             0.74609,             0.62893,             0.20159,             0.02764,           0.0037687,           0.0017957,           0.0070243,           0.0070243,           0.0070243
                 119,             0.04108,           0.0088078,            0.001337,             0.52495,             0.59341,             0.40371,             0.10672,            0.032355,           0.0042486,          0.00078642,           0.0069799,           0.0069799,           0.0069799
                 120,            0.041333,           0.0086937,           0.0015087,             0.75368,             0.79831,             0.75663,             0.22627,            0.030891,           0.0043473,           0.0014371,           0.0069353,           0.0069353,           0.0069353
                 121,             0.04201,           0.0087606,           0.0012187,             0.69898,             0.73104,             0.68046,             0.21239,            0.032854,           0.0050652,           0.0014612,           0.0068906,           0.0068906,           0.0068906
                 122,            0.044853,            0.009167,           0.0019343,               0.525,             0.62657,             0.38892,              0.1025,            0.032849,           0.0045742,           0.0013261,           0.0068457,           0.0068457,           0.0068457
                 123,             0.04503,           0.0089481,           0.0015939,             0.86102,             0.84135,             0.85414,             0.34618,            0.031233,           0.0043322,          0.00017721,           0.0068006,           0.0068006,           0.0068006
                 124,            0.042881,           0.0089261,           0.0013066,             0.78258,             0.76951,             0.78337,             0.35242,            0.030656,            0.004372,          0.00045084,           0.0067555,           0.0067555,           0.0067555
                 125,            0.041837,            0.008181,           0.0011095,             0.84786,             0.83196,             0.83442,             0.31901,            0.026673,           0.0039398,          0.00048278,           0.0067101,           0.0067101,           0.0067101
                 126,            0.042112,           0.0089601,           0.0010942,             0.68625,             0.71284,             0.57347,             0.15111,            0.029191,            0.003793,           0.0012352,           0.0066647,           0.0066647,           0.0066647
                 127,            0.042057,           0.0086149,           0.0008867,             0.87093,             0.90865,             0.90281,             0.47466,            0.024562,           0.0037645,          0.00083595,           0.0066191,           0.0066191,           0.0066191
                 128,             0.04135,           0.0089179,           0.0017919,             0.86954,             0.89904,             0.87977,             0.43284,            0.025082,           0.0038692,          0.00023911,           0.0065734,           0.0065734,           0.0065734
                 129,              0.0425,           0.0087441,           0.0011275,             0.74739,             0.80288,             0.82264,             0.34394,            0.025586,           0.0047491,           0.0037597,           0.0065276,           0.0065276,           0.0065276
                 130,             0.04297,           0.0089027,           0.0014301,             0.79327,             0.85119,             0.83203,             0.36876,            0.024246,           0.0041642,           0.0013497,           0.0064816,           0.0064816,           0.0064816
                 131,            0.041466,           0.0088147,           0.0019156,             0.90315,              0.9172,             0.90367,             0.46196,            0.024105,           0.0038776,           0.0012334,           0.0064356,           0.0064356,           0.0064356
                 132,            0.043119,            0.009083,           0.0011394,             0.79299,             0.86538,              0.8075,             0.28667,            0.026151,           0.0048389,           0.0016866,           0.0063895,           0.0063895,           0.0063895
                 133,            0.043587,           0.0091877,           0.0010837,             0.72976,             0.77953,              0.7359,             0.27009,            0.027157,           0.0047785,          0.00010546,           0.0063432,           0.0063432,           0.0063432
                 134,            0.041957,           0.0090431,          0.00095858,              0.7119,             0.68407,             0.58151,             0.17986,            0.031947,           0.0042697,          0.00021405,           0.0062969,           0.0062969,           0.0062969
                 135,            0.041662,           0.0088159,          0.00088498,             0.82832,             0.84638,             0.85421,             0.32431,            0.025115,           0.0038849,           0.0015473,           0.0062505,           0.0062505,           0.0062505
                 136,            0.040596,           0.0087332,           0.0011098,             0.91767,               0.875,             0.92165,             0.43514,            0.023235,           0.0037308,          0.00022202,            0.006204,            0.006204,            0.006204
                 137,            0.039894,           0.0086582,           0.0021818,              0.9323,             0.89423,             0.90096,             0.37651,            0.023271,           0.0038687,          0.00044489,           0.0061574,           0.0061574,           0.0061574
                 138,            0.040283,           0.0088305,           0.0019135,             0.68584,              0.6556,             0.54541,             0.18228,            0.027198,           0.0041256,          0.00012332,           0.0061107,           0.0061107,           0.0061107
                 139,            0.044923,           0.0091425,           0.0036762,             0.69586,              0.8313,             0.78079,             0.32199,            0.029131,           0.0043237,          0.00044675,            0.006064,            0.006064,            0.006064
                 140,            0.048294,            0.010042,           0.0018081,             0.60411,             0.60134,             0.56084,             0.19007,            0.030706,           0.0057841,           0.0017669,           0.0060172,           0.0060172,           0.0060172
                 141,            0.047756,             0.00974,           0.0019625,             0.75073,             0.84661,             0.81578,             0.32298,            0.027986,           0.0055476,          0.00013645,           0.0059704,           0.0059704,           0.0059704
                 142,            0.047207,           0.0094955,           0.0014419,             0.77245,             0.63507,             0.62968,             0.21501,            0.038453,           0.0052748,          0.00021078,           0.0059235,           0.0059235,           0.0059235
                 143,            0.042956,           0.0090074,           0.0012707,             0.70745,              0.6609,             0.56981,             0.15935,            0.033893,           0.0055203,          0.00015283,           0.0058766,           0.0058766,           0.0058766
                 144,              0.0446,           0.0089433,           0.0018103,             0.88963,             0.83653,             0.90481,             0.39093,            0.026048,           0.0039548,          0.00016028,           0.0058296,           0.0058296,           0.0058296
                 145,            0.042219,           0.0090112,           0.0013495,              0.8096,             0.91346,             0.92265,             0.38449,            0.025387,           0.0038149,           0.0011256,           0.0057826,           0.0057826,           0.0057826
                 146,            0.042143,           0.0090919,             0.00103,             0.87303,             0.86538,             0.90489,             0.43814,            0.025482,           0.0037812,          8.4489e-05,           0.0057355,           0.0057355,           0.0057355
                 147,            0.040091,           0.0088172,          0.00091928,             0.65364,             0.70336,             0.58749,             0.19318,            0.029809,           0.0043633,          7.5777e-05,           0.0056884,           0.0056884,           0.0056884
                 148,             0.04141,           0.0085499,            0.001343,              0.8568,              0.9033,             0.90661,             0.38756,            0.025172,           0.0037883,          0.00090196,           0.0056413,           0.0056413,           0.0056413
                 149,            0.040845,           0.0088002,           0.0010092,             0.69665,             0.67468,             0.56095,             0.19096,             0.03256,            0.004083,          0.00048256,           0.0055942,           0.0055942,           0.0055942
                 150,            0.039893,           0.0087284,           0.0012485,             0.85705,              0.7139,             0.83932,             0.31096,            0.027175,           0.0037654,          0.00041937,           0.0055471,           0.0055471,           0.0055471
                 151,             0.04057,           0.0087479,          0.00082807,              0.5513,             0.59364,             0.44704,             0.14141,            0.030205,           0.0043611,           0.0016891,              0.0055,              0.0055,              0.0055
                 152,            0.040426,           0.0085227,            0.001216,             0.93776,             0.89423,             0.93834,             0.40421,            0.023514,           0.0038336,          0.00025571,           0.0054529,           0.0054529,           0.0054529
                 153,            0.040478,           0.0088767,           0.0022224,             0.85792,             0.86058,             0.91013,             0.41951,            0.024822,            0.003948,          0.00031902,           0.0054058,           0.0054058,           0.0054058
                 154,            0.040367,           0.0087012,           0.0012209,             0.87298,               0.875,             0.90197,             0.38572,            0.025176,            0.003972,           0.0011681,           0.0053587,           0.0053587,           0.0053587
                 155,             0.04013,            0.008595,          0.00096977,             0.84637,             0.90865,              0.9026,             0.37857,            0.025115,           0.0037372,           0.0010697,           0.0053116,           0.0053116,           0.0053116
                 156,            0.039343,           0.0084146,           0.0016719,             0.82889,             0.87523,             0.82255,             0.35134,            0.024543,           0.0038564,           0.0002275,           0.0052645,           0.0052645,           0.0052645
