               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.040387,             0.00949,           0.0011626,             0.85711,             0.82212,             0.78506,             0.32721,            0.048465,           0.0064535,           0.0011386,            0.004632,            0.004632,            0.004632
                 154,            0.040044,           0.0095037,          0.00079482,             0.87226,             0.93257,             0.88297,             0.50613,            0.039523,           0.0063403,          0.00040864,           0.0045914,           0.0045914,           0.0045914
                 155,            0.041879,           0.0094261,          0.00082892,             0.86993,              0.9468,             0.92074,             0.49932,            0.040491,           0.0067084,          0.00014266,           0.0045508,           0.0045508,           0.0045508
                 156,             0.04224,           0.0098619,          0.00096614,             0.88118,              0.9518,             0.91898,             0.39862,            0.043644,           0.0068638,          0.00031998,           0.0045103,           0.0045103,           0.0045103
                 157,            0.041558,           0.0097234,          0.00098993,             0.82581,              0.9375,             0.91776,             0.48765,            0.039346,           0.0065279,           0.0015086,           0.0044697,           0.0044697,           0.0044697
                 158,            0.041229,           0.0095603,           0.0010106,             0.87774,             0.87499,             0.86628,             0.43235,            0.041934,           0.0064867,          0.00035169,           0.0044292,           0.0044292,           0.0044292
                 159,            0.040633,           0.0096183,          0.00083594,             0.82401,             0.86522,              0.8264,             0.38887,            0.046852,           0.0067507,           0.0037357,           0.0043888,           0.0043888,           0.0043888
                 160,            0.040035,           0.0092534,           0.0011411,             0.78762,             0.87981,             0.84512,             0.46566,            0.043266,            0.006143,           0.0013873,           0.0043483,           0.0043483,           0.0043483
                 161,            0.040043,           0.0093491,          0.00077434,              0.8871,              0.8749,             0.87461,             0.38242,            0.042623,           0.0061899,           0.0011864,           0.0043079,           0.0043079,           0.0043079
                 162,            0.038501,           0.0089443,          0.00068081,             0.86496,             0.88462,             0.87897,             0.45733,            0.041011,           0.0061868,           0.0001969,           0.0042676,           0.0042676,           0.0042676
                 163,            0.040186,           0.0090372,          0.00083136,             0.89847,             0.94231,             0.92746,             0.51577,            0.040689,           0.0059277,           0.0018793,           0.0042273,           0.0042273,           0.0042273
                 164,            0.039767,           0.0090772,            0.001002,             0.92442,             0.86538,              0.8616,             0.46799,             0.04255,           0.0060352,           0.0013132,            0.004187,            0.004187,            0.004187
                 165,            0.039087,           0.0091082,          0.00093872,              0.8982,             0.86538,             0.86519,             0.44292,            0.042698,           0.0063788,          0.00028087,           0.0041468,           0.0041468,           0.0041468
                 166,            0.039523,           0.0089921,           0.0007692,             0.91317,             0.88462,             0.93645,             0.50102,            0.040173,           0.0060984,          0.00011181,           0.0041067,           0.0041067,           0.0041067
                 167,             0.03908,           0.0088182,           0.0010939,             0.85372,             0.91805,              0.9006,             0.46417,            0.041334,            0.006517,          0.00029622,           0.0040666,           0.0040666,           0.0040666
                 168,            0.040449,           0.0094866,           0.0014158,              0.8952,             0.89423,             0.89679,             0.47666,            0.041651,           0.0064951,          0.00015057,           0.0040266,           0.0040266,           0.0040266
                 169,            0.038029,           0.0093462,           0.0010495,             0.86635,             0.87981,             0.83352,              0.4711,            0.043317,            0.006805,            0.002202,           0.0039867,           0.0039867,           0.0039867
                 170,            0.038086,           0.0094526,          0.00083087,             0.88629,              0.9375,             0.90825,              0.4955,             0.03847,           0.0064428,          0.00023977,           0.0039469,           0.0039469,           0.0039469
                 171,             0.03974,           0.0094507,           0.0011035,              0.8935,             0.89889,             0.91306,             0.47406,            0.039937,           0.0065215,          0.00060603,           0.0039071,           0.0039071,           0.0039071
                 172,             0.04017,           0.0092083,           0.0011617,             0.86194,              0.8892,              0.9063,              0.3184,            0.042423,            0.006166,          0.00025054,           0.0038675,           0.0038675,           0.0038675
                 173,            0.039693,           0.0089344,          0.00084598,             0.90276,             0.85551,             0.86824,             0.40937,            0.043774,           0.0063691,          0.00036394,           0.0038279,           0.0038279,           0.0038279
                 174,            0.039097,           0.0093539,           0.0010457,             0.85805,             0.86486,             0.84383,             0.45189,              0.0445,           0.0063928,           0.0011112,           0.0037884,           0.0037884,           0.0037884
                 175,            0.038803,           0.0088665,           0.0010577,             0.89716,             0.90385,             0.89289,             0.44556,             0.04079,           0.0063974,          0.00057499,            0.003749,            0.003749,            0.003749
                 176,            0.039107,           0.0093812,          0.00062308,             0.88088,             0.81731,             0.83933,             0.31121,            0.049852,           0.0065018,          0.00074942,           0.0037098,           0.0037098,           0.0037098
                 177,            0.039769,           0.0095467,          0.00084017,             0.91503,              0.9375,             0.93622,             0.50698,            0.039295,           0.0061111,          8.2967e-05,           0.0036706,           0.0036706,           0.0036706
                 178,            0.038293,           0.0092051,          0.00074377,             0.88445,             0.95192,             0.92138,             0.47703,            0.040846,           0.0062553,          0.00013012,           0.0036316,           0.0036316,           0.0036316
                 179,              0.0388,           0.0088429,          0.00086578,             0.88185,             0.94712,             0.92301,             0.39956,            0.041478,           0.0063589,           0.0021198,           0.0035926,           0.0035926,           0.0035926
                 180,            0.038834,           0.0090755,          0.00081335,             0.86842,             0.90825,             0.88508,             0.50022,            0.041358,           0.0065944,            0.000257,           0.0035538,           0.0035538,           0.0035538
                 181,            0.038468,           0.0091023,          0.00086106,             0.87263,             0.91827,             0.92379,             0.46334,            0.038664,           0.0064643,          0.00025358,           0.0035152,           0.0035152,           0.0035152
                 182,             0.03903,           0.0089048,          0.00065835,             0.92234,             0.83078,             0.91479,              0.4892,            0.037877,           0.0061572,           0.0028995,           0.0034766,           0.0034766,           0.0034766
                 183,            0.038846,           0.0094819,          0.00070239,             0.75283,             0.87832,              0.8645,             0.44252,            0.041316,           0.0060859,            0.012374,           0.0034382,           0.0034382,           0.0034382
                 184,            0.037911,           0.0086676,          0.00094353,             0.91644,             0.89423,             0.88223,             0.46998,            0.041814,           0.0059174,          5.6363e-05,           0.0033999,           0.0033999,           0.0033999
                 185,            0.037566,            0.008738,          0.00095597,             0.90354,             0.90385,             0.91391,             0.49712,            0.038728,           0.0061248,          0.00038967,           0.0033618,           0.0033618,           0.0033618
                 186,            0.036613,           0.0084348,           0.0021225,             0.89483,             0.90356,             0.89892,             0.43926,            0.042398,           0.0063758,           0.0001581,           0.0033238,           0.0033238,           0.0033238
                 187,            0.038241,           0.0095865,           0.0011587,             0.88229,             0.90853,             0.90968,             0.48552,             0.04003,           0.0063978,          0.00011304,            0.003286,            0.003286,            0.003286
                 188,             0.03838,            0.008645,           0.0015349,              0.8861,             0.88462,             0.88993,             0.48273,            0.040075,           0.0061454,          0.00012421,           0.0032483,           0.0032483,           0.0032483
                 189,            0.037621,           0.0091437,           0.0011948,             0.74729,             0.83654,             0.72972,             0.34825,             0.04605,           0.0063644,            0.010026,           0.0032108,           0.0032108,           0.0032108
                 190,             0.03767,           0.0085479,          0.00083991,              0.7195,             0.83173,             0.85236,             0.44199,            0.042693,           0.0065874,             0.01541,           0.0031735,           0.0031735,           0.0031735
                 191,            0.039765,           0.0092504,           0.0011373,             0.86597,             0.88921,             0.88978,             0.44609,             0.04587,           0.0065585,          0.00013723,           0.0031363,           0.0031363,           0.0031363
                 192,            0.038482,           0.0086106,          0.00082582,             0.94783,               0.875,             0.91199,              0.4736,            0.042047,           0.0060299,          0.00010023,           0.0030993,           0.0030993,           0.0030993
                 193,            0.037687,            0.009293,          0.00065437,             0.89122,             0.96125,             0.94566,             0.46376,            0.038764,           0.0062696,          8.3139e-05,           0.0030625,           0.0030625,           0.0030625
                 194,            0.039771,           0.0089925,          0.00082899,             0.86452,             0.91804,             0.89798,             0.48418,            0.039667,           0.0064013,          0.00022914,           0.0030258,           0.0030258,           0.0030258
                 195,            0.038226,           0.0084918,          0.00078214,             0.86886,             0.91827,             0.91743,             0.50013,            0.039616,           0.0063966,           0.0011175,           0.0029894,           0.0029894,           0.0029894
                 196,            0.038264,            0.008834,          0.00081538,              0.8515,             0.82692,             0.84586,             0.47176,            0.044019,           0.0065427,           0.0043276,           0.0029531,           0.0029531,           0.0029531
                 197,            0.037392,           0.0087035,          0.00075786,             0.87763,             0.90856,             0.91101,             0.48011,            0.037899,           0.0062087,          0.00023985,            0.002917,            0.002917,            0.002917
                 198,            0.037902,            0.008892,          0.00058694,             0.92056,             0.87936,             0.88466,              0.5337,            0.041296,           0.0060143,          0.00020681,           0.0028812,           0.0028812,           0.0028812
                 199,            0.036251,           0.0084793,          0.00061878,             0.90598,             0.91818,             0.91394,             0.49711,            0.040968,           0.0060011,          9.0462e-05,           0.0028455,           0.0028455,           0.0028455
                 200,            0.035634,           0.0087345,          0.00093273,             0.89385,             0.97115,              0.9436,             0.50943,            0.037838,           0.0061112,          0.00011951,             0.00281,             0.00281,             0.00281
                 201,            0.037595,           0.0091006,          0.00091796,             0.88292,              0.9614,             0.93786,             0.45913,             0.03844,           0.0061999,          7.0358e-05,           0.0027747,           0.0027747,           0.0027747
                 202,            0.036074,           0.0086091,          0.00060308,             0.82363,             0.86538,              0.8258,               0.344,            0.049252,           0.0065327,            0.001219,           0.0027397,           0.0027397,           0.0027397
                 203,            0.036585,           0.0088947,          0.00096612,             0.88274,             0.88873,             0.88276,             0.49654,            0.041887,           0.0064419,          0.00033565,           0.0027049,           0.0027049,           0.0027049
                 204,            0.036927,           0.0086412,          0.00093648,             0.70298,             0.90865,             0.86457,             0.30466,            0.044656,           0.0062914,            0.014375,           0.0026702,           0.0026702,           0.0026702
                 205,            0.037295,           0.0089682,           0.0006945,             0.82102,             0.89897,              0.8826,              0.4754,            0.040715,           0.0061662,           0.0012836,           0.0026358,           0.0026358,           0.0026358
                 206,            0.036504,           0.0084036,          0.00058556,             0.89285,             0.92308,             0.92284,             0.45607,            0.039964,           0.0059651,          0.00010965,           0.0026017,           0.0026017,           0.0026017
                 207,            0.036397,           0.0087138,          0.00063547,              0.8945,             0.90865,             0.92129,             0.47067,            0.039136,           0.0063692,          0.00015904,           0.0025678,           0.0025678,           0.0025678
                 208,            0.036446,           0.0084829,           0.0006696,              0.8743,             0.91332,             0.87486,             0.46925,            0.039497,           0.0064248,          0.00013071,           0.0025341,           0.0025341,           0.0025341
                 209,            0.037096,           0.0086524,          0.00073008,             0.84274,             0.85544,             0.86151,             0.44234,            0.044844,           0.0062922,          0.00084413,           0.0025006,           0.0025006,           0.0025006
                 210,            0.037012,           0.0085069,          0.00076896,             0.81797,              0.8892,             0.89416,             0.48395,            0.041487,           0.0062743,           0.0024859,           0.0024674,           0.0024674,           0.0024674
                 211,             0.03721,           0.0090308,          0.00073152,             0.87431,             0.88462,             0.86404,             0.45127,            0.042884,           0.0061568,          0.00015379,           0.0024344,           0.0024344,           0.0024344
                 212,            0.036154,           0.0084891,          0.00073006,             0.89604,             0.89904,             0.88551,             0.50038,            0.041935,           0.0060596,          0.00013564,           0.0024017,           0.0024017,           0.0024017
                 213,             0.03547,            0.008666,          0.00090647,             0.85686,              0.9326,             0.88837,             0.48767,            0.040669,           0.0064133,           0.0009287,           0.0023692,           0.0023692,           0.0023692
                 214,            0.035978,           0.0086175,          0.00070602,             0.87863,              0.9134,             0.88917,             0.43876,            0.040544,           0.0064036,          0.00069615,            0.002337,            0.002337,            0.002337
                 215,            0.036795,           0.0083044,          0.00056265,             0.89418,             0.92306,             0.91272,              0.5001,            0.040316,           0.0062214,          8.0712e-05,           0.0023051,           0.0023051,           0.0023051
                 216,            0.036873,           0.0084357,           0.0010551,             0.82773,             0.87944,             0.87352,             0.46709,            0.041796,           0.0063327,            0.002235,           0.0022734,           0.0022734,           0.0022734
                 217,            0.037289,           0.0089544,           0.0013528,              0.8742,             0.91806,             0.91012,             0.46839,            0.041631,           0.0063159,          8.3288e-05,            0.002242,            0.002242,            0.002242
                 218,            0.035062,           0.0084165,          0.00095927,             0.87054,               0.875,             0.84948,             0.45764,            0.044566,           0.0060264,          0.00016379,           0.0022108,           0.0022108,           0.0022108
                 219,            0.034752,           0.0087571,          0.00068119,             0.85776,             0.96153,              0.9143,             0.44543,            0.038803,           0.0064633,          0.00093565,             0.00218,             0.00218,             0.00218
                 220,            0.034762,           0.0084747,          0.00072463,             0.86512,             0.94712,             0.90788,             0.42561,            0.039718,           0.0066367,          0.00068212,           0.0021494,           0.0021494,           0.0021494
                 221,            0.035064,           0.0084665,          0.00096246,             0.88263,             0.89877,             0.91467,             0.52369,            0.038289,           0.0059277,          0.00020215,            0.002119,            0.002119,            0.002119
                 222,             0.03588,           0.0085044,          0.00098231,             0.89338,             0.87978,             0.85215,             0.49701,            0.041626,           0.0061006,           0.0001006,            0.002089,            0.002089,            0.002089
                 223,             0.03426,           0.0084762,          0.00084174,             0.91493,             0.91336,             0.93155,             0.52919,            0.036938,           0.0060874,          0.00011635,           0.0020593,           0.0020593,           0.0020593
                 224,             0.03395,           0.0082435,           0.0006181,             0.86033,             0.92302,             0.91953,             0.50025,            0.039245,           0.0062564,          0.00021218,           0.0020298,           0.0020298,           0.0020298
                 225,            0.034358,           0.0083304,          0.00080547,             0.88603,             0.92771,             0.93607,             0.45787,            0.041029,           0.0061972,          0.00032733,           0.0020007,           0.0020007,           0.0020007
                 226,            0.034659,            0.008155,          0.00062846,             0.81474,             0.94231,             0.92909,             0.46313,            0.040099,           0.0064194,          0.00078087,           0.0019718,           0.0019718,           0.0019718
                 227,            0.035252,           0.0082394,          0.00059793,             0.89587,             0.88462,             0.90252,             0.46624,            0.042232,           0.0065459,            7.91e-05,           0.0019433,           0.0019433,           0.0019433
                 228,            0.035702,           0.0086281,          0.00058362,             0.86521,             0.91827,             0.91799,             0.50805,            0.040575,           0.0063407,          0.00012162,            0.001915,            0.001915,            0.001915
                 229,            0.035657,           0.0083372,          0.00079315,             0.88826,             0.86522,             0.86579,             0.48247,            0.043599,           0.0062641,          8.0808e-05,           0.0018871,           0.0018871,           0.0018871
                 230,            0.034864,           0.0082625,          0.00055037,             0.89765,             0.90385,             0.88972,              0.4699,            0.041427,           0.0062494,          8.7248e-05,           0.0018594,           0.0018594,           0.0018594
                 231,            0.034878,           0.0082273,          0.00081044,             0.86974,             0.93741,             0.92562,             0.51876,            0.039088,           0.0062769,          0.00034937,           0.0018321,           0.0018321,           0.0018321
                 232,            0.035423,           0.0083678,          0.00069046,             0.89746,             0.91346,             0.90369,             0.51371,            0.039328,           0.0066315,           0.0015304,           0.0018051,           0.0018051,           0.0018051
                 233,            0.034461,           0.0079466,          0.00062646,             0.85266,             0.93261,             0.92144,             0.48743,            0.039242,           0.0062711,          0.00026937,           0.0017784,           0.0017784,           0.0017784
                 234,            0.034181,           0.0082538,          0.00075428,              0.8945,             0.92302,             0.93063,             0.46648,            0.038988,           0.0062867,          0.00014235,            0.001752,            0.001752,            0.001752
                 235,            0.034905,           0.0083651,          0.00061992,              0.8843,             0.88445,              0.9029,             0.50955,            0.037936,           0.0062826,          0.00010461,            0.001726,            0.001726,            0.001726
                 236,            0.034064,           0.0084436,          0.00046818,              0.8154,             0.90385,             0.86389,             0.50285,            0.039965,           0.0065543,          0.00029341,           0.0017003,           0.0017003,           0.0017003
                 237,            0.033819,           0.0080228,          0.00057414,             0.87155,             0.90376,              0.9036,             0.49468,             0.04025,           0.0064328,          0.00012733,           0.0016749,           0.0016749,           0.0016749
                 238,            0.033743,           0.0081092,          0.00051573,             0.85248,             0.89423,             0.90806,             0.49024,            0.038766,           0.0064991,          9.2013e-05,           0.0016499,           0.0016499,           0.0016499
                 239,            0.033469,           0.0082788,          0.00065788,             0.89963,             0.88893,             0.92159,             0.49834,            0.039105,           0.0064228,          7.9188e-05,           0.0016251,           0.0016251,           0.0016251
                 240,            0.033215,           0.0078858,          0.00064573,             0.86975,             0.89904,             0.87184,             0.44763,            0.041945,           0.0063065,          0.00013042,           0.0016008,           0.0016008,           0.0016008
                 241,            0.033063,           0.0080823,          0.00092667,               0.919,               0.875,             0.89508,             0.50369,            0.040246,           0.0061709,          0.00011082,           0.0015767,           0.0015767,           0.0015767
                 242,            0.033923,           0.0079528,          0.00067624,             0.89227,             0.89404,             0.89336,             0.49458,            0.039715,           0.0062912,          0.00018568,            0.001553,            0.001553,            0.001553
                 243,            0.033653,            0.008356,          0.00051613,             0.87143,             0.87013,             0.85421,              0.4178,             0.04491,            0.006396,          7.4547e-05,           0.0015297,           0.0015297,           0.0015297
                 244,            0.033211,            0.007946,          0.00060535,             0.88535,             0.87499,             0.87612,             0.46352,            0.042594,           0.0063351,          7.9972e-05,           0.0015067,           0.0015067,           0.0015067
                 245,            0.033312,           0.0080154,          0.00048397,             0.87691,             0.87957,             0.88594,             0.44482,            0.040989,           0.0064201,          7.6853e-05,           0.0014841,           0.0014841,           0.0014841
                 246,            0.032957,           0.0077817,           0.0006511,             0.86654,             0.92298,             0.91799,             0.49042,            0.039504,           0.0064167,          0.00016934,           0.0014618,           0.0014618,           0.0014618
                 247,            0.033091,           0.0079596,          0.00043936,             0.88499,             0.93744,             0.92676,              0.4622,            0.038945,           0.0064299,          0.00012781,           0.0014398,           0.0014398,           0.0014398
                 248,             0.03281,           0.0079168,          0.00061833,             0.90193,             0.88895,             0.91768,              0.4396,            0.038987,           0.0066993,          0.00011844,           0.0014183,           0.0014183,           0.0014183
                 249,            0.032352,           0.0076698,          0.00056695,             0.90864,             0.91343,             0.93258,              0.4966,            0.038762,           0.0064681,          5.7344e-05,           0.0013971,           0.0013971,           0.0013971
                 250,            0.032115,           0.0077202,          0.00046132,              0.8923,             0.91827,             0.92695,             0.50252,            0.038767,           0.0063348,          0.00010625,           0.0013762,           0.0013762,           0.0013762
                 251,            0.033229,           0.0078735,          0.00064758,             0.89661,             0.91787,             0.92387,             0.48885,            0.038836,           0.0063752,          0.00012912,           0.0013557,           0.0013557,           0.0013557
                 252,            0.032688,           0.0077758,          0.00058041,             0.88044,             0.87977,             0.88438,             0.50351,             0.04015,           0.0065174,          0.00013627,           0.0013356,           0.0013356,           0.0013356
                 253,            0.031487,           0.0077529,           0.0004877,             0.90499,             0.86538,             0.93177,             0.48159,            0.037504,           0.0066087,          0.00071895,           0.0013159,           0.0013159,           0.0013159
                 254,            0.032782,            0.008113,          0.00061592,             0.89665,             0.92788,             0.93042,             0.51207,            0.038119,           0.0066492,          0.00030081,           0.0012965,           0.0012965,           0.0012965
                 255,            0.031673,           0.0078172,          0.00059885,             0.87631,             0.91827,             0.92251,             0.50269,            0.039541,           0.0065495,           0.0002046,           0.0012775,           0.0012775,           0.0012775
                 256,            0.032803,           0.0079247,          0.00077538,             0.88241,             0.90379,             0.92087,               0.476,            0.040072,            0.006537,          0.00041551,           0.0012589,           0.0012589,           0.0012589
                 257,            0.033663,           0.0080251,          0.00046949,             0.89262,             0.92308,              0.9143,              0.4618,             0.04031,           0.0063578,          0.00012928,           0.0012406,           0.0012406,           0.0012406
                 258,            0.032045,           0.0077859,          0.00061886,              0.8748,             0.89884,             0.90113,             0.44418,            0.040518,           0.0065251,          0.00020724,           0.0012228,           0.0012228,           0.0012228
                 259,            0.032082,           0.0080083,          0.00071889,             0.88085,             0.90865,             0.92612,             0.49893,            0.040461,           0.0065774,          9.5902e-05,           0.0012053,           0.0012053,           0.0012053
                 260,            0.032262,           0.0075465,          0.00049047,             0.89917,             0.90865,             0.93395,             0.51928,             0.03929,            0.006496,          0.00014462,           0.0011882,           0.0011882,           0.0011882
                 261,             0.03214,           0.0079843,          0.00080316,             0.88706,             0.92305,             0.91836,              0.5021,            0.040579,           0.0061689,          7.8774e-05,           0.0011715,           0.0011715,           0.0011715
                 262,            0.032542,           0.0075528,          0.00050218,             0.91666,             0.88439,             0.91279,             0.50209,            0.040174,           0.0063824,          6.4497e-05,           0.0011552,           0.0011552,           0.0011552
                 263,            0.032803,           0.0078321,          0.00050786,             0.85048,             0.90385,             0.90401,             0.40887,             0.04032,           0.0066715,          0.00010546,           0.0011392,           0.0011392,           0.0011392
                 264,            0.032523,           0.0078798,          0.00059487,             0.86782,             0.90385,             0.90659,              0.4669,            0.039258,           0.0066902,          8.3707e-05,           0.0011237,           0.0011237,           0.0011237
                 265,            0.031106,           0.0079386,          0.00057052,             0.87471,             0.90382,             0.91197,             0.52844,            0.039885,           0.0064771,          7.3558e-05,           0.0011086,           0.0011086,           0.0011086
                 266,            0.031065,           0.0078273,          0.00069383,             0.88734,             0.89386,             0.90615,             0.49258,            0.040248,           0.0064882,          6.6672e-05,           0.0010938,           0.0010938,           0.0010938
                 267,            0.031571,           0.0077563,          0.00071915,             0.88639,             0.88433,             0.92894,             0.46518,            0.038947,           0.0066926,           0.0001347,           0.0010795,           0.0010795,           0.0010795
                 268,            0.030823,           0.0075765,          0.00059981,             0.90202,               0.875,             0.91137,             0.49974,            0.037759,           0.0067116,          9.3343e-05,           0.0010655,           0.0010655,           0.0010655
                 269,             0.03117,           0.0079733,          0.00067175,             0.90428,               0.875,             0.89556,             0.50623,            0.041374,           0.0063361,          6.2913e-05,            0.001052,            0.001052,            0.001052
                 270,            0.031952,           0.0079521,          0.00092064,             0.88271,             0.86516,             0.85652,             0.41339,             0.04668,           0.0062143,          0.00012412,           0.0010388,           0.0010388,           0.0010388
                 271,            0.032148,           0.0077655,          0.00063133,               0.913,             0.88934,             0.91511,             0.50283,            0.040039,           0.0063634,          9.8467e-05,           0.0010261,           0.0010261,           0.0010261
                 272,            0.031295,           0.0075195,          0.00056009,             0.87994,             0.92781,             0.92215,             0.50961,            0.039502,           0.0065192,          0.00022255,           0.0010137,           0.0010137,           0.0010137
                 273,            0.032086,           0.0080427,          0.00068377,             0.90666,             0.89404,             0.92682,             0.45389,            0.040529,           0.0063636,          0.00015764,           0.0010018,           0.0010018,           0.0010018
                 274,            0.032139,           0.0077576,          0.00055626,             0.86955,             0.91331,             0.91676,             0.49306,            0.039181,           0.0065038,          0.00010122,          0.00099026,          0.00099026,          0.00099026
                 275,            0.031784,           0.0076729,          0.00055704,             0.88437,             0.87019,             0.87781,             0.50943,            0.039567,           0.0063638,           7.617e-05,          0.00097914,          0.00097914,          0.00097914
                 276,            0.033867,            0.007498,          0.00057146,             0.91632,               0.875,             0.91384,             0.48779,             0.03828,           0.0064697,          0.00011644,          0.00096842,          0.00096842,          0.00096842
                 277,            0.031485,           0.0077891,          0.00036551,             0.87583,             0.87981,             0.90528,             0.47888,            0.039751,            0.006651,          0.00031103,          0.00095812,          0.00095812,          0.00095812
                 278,            0.031581,           0.0077409,          0.00060446,             0.89853,               0.875,             0.91293,             0.49701,            0.038532,           0.0066366,          9.9736e-05,          0.00094823,          0.00094823,          0.00094823
                 279,            0.032047,           0.0078506,          0.00055818,             0.89374,             0.86043,             0.88364,             0.49969,             0.03997,           0.0066358,          0.00034161,          0.00093875,          0.00093875,          0.00093875
                 280,            0.031993,           0.0079504,          0.00052853,             0.90259,             0.88462,             0.91747,             0.51909,            0.039181,           0.0064579,          7.1812e-05,          0.00092969,          0.00092969,          0.00092969
                 281,            0.032631,           0.0078605,          0.00062389,             0.92779,               0.875,              0.9213,             0.49849,            0.039659,           0.0063165,          8.8348e-05,          0.00092104,          0.00092104,          0.00092104
                 282,            0.032695,           0.0076415,          0.00049697,              0.9046,             0.88942,             0.92428,             0.47961,            0.038601,           0.0064952,          0.00039206,          0.00091281,          0.00091281,          0.00091281
                 283,            0.032623,           0.0079221,          0.00061492,             0.89926,             0.89904,             0.92882,             0.48998,            0.038097,            0.006566,          0.00027102,          0.00090499,          0.00090499,          0.00090499
                 284,            0.032776,           0.0077058,          0.00071683,             0.88296,             0.90853,             0.92062,             0.50829,            0.039707,           0.0064398,          8.6347e-05,          0.00089759,          0.00089759,          0.00089759
                 285,            0.032021,           0.0079471,          0.00059582,             0.90967,             0.87923,             0.91741,             0.51956,            0.039029,           0.0064263,          0.00013323,          0.00089061,          0.00089061,          0.00089061
                 286,             0.03303,           0.0075777,          0.00076254,             0.88168,             0.87959,             0.91593,             0.49249,            0.039806,           0.0064643,          0.00040215,          0.00088405,          0.00088405,          0.00088405
                 287,              0.0341,           0.0080144,           0.0007352,             0.88551,             0.85577,             0.90652,             0.46784,            0.039547,           0.0065189,          0.00097304,          0.00087791,          0.00087791,          0.00087791
                 288,            0.032247,           0.0078183,          0.00048967,              0.8824,             0.89793,             0.91456,             0.43872,            0.039976,           0.0064474,          0.00030491,          0.00087219,          0.00087219,          0.00087219
                 289,            0.034687,           0.0079804,          0.00052999,             0.90964,             0.87019,             0.90849,             0.51207,             0.03956,           0.0063409,          0.00018408,          0.00086689,          0.00086689,          0.00086689
                 290,            0.032524,            0.007884,          0.00075412,             0.84966,             0.90385,             0.90638,              0.4875,            0.040094,           0.0065202,          0.00042241,          0.00086202,          0.00086202,          0.00086202
                 291,            0.032672,           0.0075468,          0.00058438,             0.84413,             0.91827,             0.91381,             0.47645,            0.040016,           0.0065793,           0.0017796,          0.00085756,          0.00085756,          0.00085756
                 292,            0.033092,           0.0078246,          0.00046892,             0.88802,               0.875,             0.89553,             0.47906,            0.041018,           0.0065099,           0.0008038,          0.00085353,          0.00085353,          0.00085353
                 293,            0.033215,           0.0080086,          0.00042277,              0.8928,             0.88462,             0.91588,             0.50452,            0.039231,           0.0067081,          0.00067544,          0.00084992,          0.00084992,          0.00084992
                 294,            0.032123,           0.0078672,          0.00047746,             0.86497,             0.91346,             0.91773,             0.50992,            0.038651,           0.0065957,          0.00047194,          0.00084673,          0.00084673,          0.00084673
                 295,            0.031118,           0.0074491,          0.00036597,             0.84902,             0.93261,             0.92062,             0.50951,            0.038993,           0.0064982,          0.00026275,          0.00084397,          0.00084397,          0.00084397
                 296,            0.031261,           0.0077237,          0.00056096,             0.93735,             0.87019,               0.929,             0.52002,            0.039285,           0.0061368,          0.00013859,          0.00084164,          0.00084164,          0.00084164
                 297,            0.031882,           0.0077717,          0.00066045,             0.89488,             0.88942,             0.91819,             0.50626,            0.040202,           0.0064186,          0.00035037,          0.00083972,          0.00083972,          0.00083972
                 298,             0.03051,           0.0076803,          0.00060946,             0.82723,             0.90863,             0.90303,              0.4561,            0.040965,           0.0066739,           0.0026786,          0.00083824,          0.00083824,          0.00083824
                 299,            0.031195,           0.0079125,            0.000591,             0.90244,             0.86058,             0.91606,             0.49872,            0.039884,           0.0067316,           0.0018838,          0.00083717,          0.00083717,          0.00083717
