               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 102,             0.03835,           0.0083569,           0.0032965,             0.42193,             0.53915,             0.30208,              0.1047,            0.039094,           0.0058083,            0.066221,           0.0063107,           0.0063107,            0.024011
                 103,            0.038808,            0.008365,           0.0028322,             0.61242,             0.25411,             0.22428,            0.086296,            0.047498,           0.0071279,            0.084307,           0.0063376,           0.0063376,            0.023238
                 104,            0.038231,           0.0079179,           0.0033006,             0.35958,             0.56456,             0.34491,            0.093803,            0.048003,           0.0075309,            0.021544,           0.0063637,           0.0063637,            0.022464
                 105,            0.038816,           0.0084383,           0.0047397,             0.13614,             0.16323,            0.069798,            0.018837,            0.057201,           0.0084901,            0.045746,           0.0063889,           0.0063889,            0.021689
                 106,             0.03897,           0.0085946,           0.0056659,             0.15259,                0.25,              0.1474,            0.039628,            0.048902,           0.0062495,            0.034685,           0.0064132,           0.0064132,            0.020913
                 107,            0.040831,           0.0084828,           0.0046344,             0.63572,             0.48687,             0.35782,             0.13184,             0.05349,            0.016273,             0.08454,           0.0064367,           0.0064367,            0.020137
                 108,            0.042921,            0.008666,           0.0042926,             0.22767,             0.10577,            0.086373,            0.020661,            0.077705,            0.016904,             0.10109,           0.0064593,           0.0064593,            0.019359
                 109,            0.042086,           0.0086036,           0.0073461,             0.44931,              0.5734,             0.44243,             0.17153,            0.048606,            0.010236,            0.058591,           0.0064811,           0.0064811,            0.018581
                 110,            0.040974,           0.0089805,           0.0059288,             0.12439,            0.024038,            0.039921,             0.02276,            0.090891,            0.014101,             0.12388,            0.006502,            0.006502,            0.017802
                 111,            0.040113,            0.009134,           0.0048083,             0.49718,            0.019231,             0.01854,           0.0069126,            0.090826,             0.01931,              0.1203,            0.006522,            0.006522,            0.017022
                 112,            0.040206,           0.0086871,           0.0048412,             0.33587,             0.50565,             0.31133,             0.12968,            0.051116,           0.0083052,            0.061573,           0.0065412,           0.0065412,            0.016241
